%1COND-HTR-04624(PV)	1COND-HTR-04624(SP)	1COND-HTR-04624(C)	1COND-HTR-04657
-0.469395697	0	69.12109375	62.86652374
-0.405417204	0	69.26408386	62.56035614
-0.331057698	0	69.50873566	62.65216827
-0.256698221	0	69.75339508	62.74398422
-0.182338715	0	69.99804688	62.83579636
-0.080827422	0	70.78455353	62.9276123
0.020683875	0	71.57106018	63.01942825
0.16147995	0	72.725914	63.11124039
0.338532597	0	74.30243683	63.20305634
0.424902767	0	75.35562134	63.29486847
0.511272967	0	76.40880585	63.38668442
0.597643197	0	77.46199036	63.47849655
0.684013367	0	78.51517487	63.5703125
0.770383537	0	79.56835938	64.58984375
0.823687494	0	80.62154388	66.2964859
0.85494715	0	81.67472839	67.34726715
0.875919878	0	82.60797882	69.06465149
0.881462097	0	83.36132813	70.1007843
0.887004316	0	84.11467743	71.22021484
0.859262943	0	84.55845642	72.24954987
0.80933249	0	84.79586792	72.64392853
0.759402037	0	85.03327179	73.03831482
0.709471583	0	85.27067566	73.149086
0.65954119	0	85.50807953	73.18896484
0.609610736	0	85.74549103	73.22884369
0.537991703	0	85.66838074	73.2687149
0.460950553	0	85.51264191	73.30859375
0.383909374	0	85.35691071	73.3484726
0.306868225	0	85.20117188	73.38834381
0.229827061	0	84.68807983	73.42822266
0.152785897	0	84.17498779	73.4681015
0.075744733	0	83.66189575	73.50797272
0.006966972	0	83.14880371	73.54785156
-0.049415685	0	82.6357193	73.58773041
-0.105798341	0	82.12262726	73.59726715
-0.16218099	0	81.60953522	73.59922028
-0.210893214	0	81.09644318	73.6011734
-0.248099744	0	80.58335114	73.60312653
-0.285306305	0	80.07025909	73.60507965
-0.322512835	0	79.55716705	73.60703278
-0.359719396	0	79.04407501	73.6089859
-0.396925926	0	78.53098297	73.61093903
-0.434132457	0	78.01789856	73.61289215
-0.474444062	0	77.40361023	73.61484528
-0.527175903	0	76.38456726	73.6167984
-0.579907715	0	75.36552429	73.61875153
-0.667831421	0	74.34648132	72.33919525
-0.740642488	0	73.46741486	69.45915985
-0.717811227	0	73.14825439	68.90784454
-0.694979966	0	72.8290863	67.87402344
-0.672148705	0	72.50991821	66.944664
-0.649317443	0	72.19075775	66.52392578
-0.626486182	0	71.87158966	65.71386719
-0.603654921	0	71.55242157	64.31982422
-0.5808236	0	71.23326111	63.92469788
-0.557992339	0	70.91409302	63.77929688
-0.535161078	0	70.59492493	63.63389587
-0.512329817	0	70.27576447	63.48849869
-0.489498556	0	69.95659637	63.34309769
-0.466667295	0	69.63742828	63.1977005
-0.419252753	0	69.61709595	63.0522995
-0.355449319	0	69.79598999	62.97819519
-0.291645914	0	69.9748764	62.95162201
-0.22784251	0	70.15376282	62.92504501
-0.160801053	0	70.42937469	62.89846802
-0.08080747	0	71.09185791	62.87189484
-0.000813884	0	71.75434875	62.84531784
0.079179704	0	72.41683197	62.81874466
0.159173295	0	73.07932281	62.79216766
0.239166871	0	73.74180603	62.76559448
0.319160461	0	74.40429688	62.73901749
0.415339589	0	75.47877502	62.71244049
0.511518717	0	76.55324554	62.68586731
0.607697785	0	77.62772369	63.12583542
0.67787677	0	78.70220184	64.265625
0.709055603	0	79.77667236	65.72187805
0.740234375	0	80.85115051	66.23750305
0.817119598	0	81.92562866	67.69921875
0.855363488	0	82.77148438	69.203125
0.835645318	0	83.27441406	69.7890625
0.815927148	0	83.77734375	71.1328125
0.796208978	0	84.28027344	71.96289063
0.761859715	0	84.62718964	72.27232361
0.705563962	0	84.74008179	72.45159149
0.64926821	0	84.85296631	72.63085938
0.592972398	0	84.96585846	72.81012726
0.536676645	0	85.07875061	72.98939514
0.474279791	0	85.06034851	73.1329422
0.402731329	0	84.84501648	73.13360596
0.331182867	0	84.62968445	73.13426971
0.259634405	0	84.41435242	73.13493347
0.17907232	0	84.05551147	73.1355896
0.084989801	0	83.48140717	73.13625336
-0.009092713	0	82.90729523	73.13691711
-0.088645034	0	82.33318329	73.13758087
-0.146402061	0	81.75907898	73.13824463
-0.204159081	0	81.18496704	73.13890076
-0.261916101	0	80.61086273	73.13956451
-0.303798378	0	80.03675079	73.14022827
-0.335097432	0	79.46264648	73.05913544
-0.366396517	0	78.88853455	72.85542297
-0.397695601	0	78.31442261	72.65171051
-0.428994656	0	77.7403183	72.44799042
-0.46029374	0	77.16620636	72.24427795
-0.491592824	0	76.59210205	72.04055786
-0.526913941	0	75.98329163	71.8368454
-0.578323364	0	75.23567963	71.63313293
-0.629732788	0	74.48806763	71.42941284
-0.651070178	0	73.740448	69.82262421
-0.664889514	0	72.992836	68.88600922
-0.678708911	0	72.245224	67.79232025
-0.666240156	0	71.80719757	66.7175293
-0.647199333	0	71.44657135	66.07421875
-0.628158569	0	71.0859375	65.4309082
-0.609117806	0	70.72530365	64.86203766
-0.590076983	0	70.36467743	64.40483093
-0.567136586	0	70.05912018	63.99481964
-0.528597832	0	69.97386932	63.77360916
-0.490059108	0	69.88861847	63.55239487
-0.451520354	0	69.80336761	63.33118057
-0.4129816	0	69.71811676	63.10997009
-0.374442846	0	69.63286591	63.05190277
-0.335904092	0	69.54761505	63.10260391
-0.297365338	0	69.4623642	63.15330505
-0.209635809	0	70.05318451	63.20400238
-0.109608576	0	70.81302643	63.25470352
-0.009581346	0	71.57286835	63.30540466
0.090445884	0	72.33271027	63.35610199
0.190473109	0	73.09254456	63.40680313
0.363977045	0	74.60703278	63.45750427
0.485181361	0	75.88867188	63.5082016
0.538862944	0	76.6796875	63.55890274
0.592544556	0	77.47070313	63.60960388
0.743403137	0	79.20084381	64.36171722
0.792116821	0	80.23242188	65.34681702
0.815294266	0	81.08935547	66.32198334
0.838471711	0	81.94628906	67.88309479
0.861649215	0	82.80322266	69.66927338
0.88482666	0	83.66015625	70.91699219
0.860167682	0	84.18904114	71.76822662
0.835508645	0	84.71792603	72.51822662
0.810849667	0	85.24681091	72.86328125
0.776525497	0	85.65589905	73.20833588
0.703540802	0	85.5858078	73.49247742
0.630556107	0	85.51570892	73.53300476
0.557571411	0	85.44561768	73.5735321
0.48741135	0	85.3755188	73.61405945
0.428549796	0	85.30542755	73.65458679
0.369688272	0	85.23532867	73.69511414
0.310826719	0	85.16523743	73.73564148
0.251965165	0	85.09513855	73.77616882
0.186853006	0	84.89369202	73.81669617
0.096738271	0	84.16685486	73.85722351
0.006623541	0	83.44001007	73.89775085
-0.083491191	0	82.71317291	73.9382782
-0.173605919	0	81.98632813	73.94523621
-0.263720661	0	81.25948334	73.81790924
-0.31308642	0	80.69548798	73.69058228
-0.33528623	0	80.2400589	73.56324768
-0.357486039	0	79.78462219	73.43592072
-0.379685849	0	79.32919312	73.30859375
-0.414131165	0	78.78134155	73.18126678
-0.497558594	0	77.86381531	73.05393982
-0.573743641	0	76.94628906	72.92660522
-0.620959222	0	76.02876282	72.79927826
-0.668174744	0	75.11123657	72.67195129
-0.715390265	0	74.19371796	71.05371094
-0.762605846	0	73.27619171	69.70361328
-0.790593445	0	72.35866547	67.68359375
-0.813774109	0	71.44113922	65.84765625
-0.800094604	0	70.85570526	65.07994843
-0.731124878	0	70.76839447	64.96579742
-0.662155151	0	70.68108368	64.85164642
-0.593185425	0	70.59378052	64.73750305
-0.531621337	0	70.50646973	64.62335205
-0.499679893	0	70.41916656	64.50920105
-0.46773845	0	70.33185577	64.39505005
-0.435796976	0	70.24454498	64.28089905
-0.403855532	0	70.15724182	64.16675568
-0.371914089	0	70.06993103	63.5193367
-0.339972615	0	69.98262787	63.07275391
-0.308031172	0	69.89531708	62.99707031
-0.276089698	0	69.80801392	62.92138672
-0.244148254	0	69.72070313	62.84570313
-0.134847268	0	70.463974	62.77001953
-0.025546294	0	71.20724487	62.69433594
0.072108947	0	71.95052338	62.61865234
0.152295589	0	72.69379425	62.54296875
0.232482225	0	73.43706512	62.46728516
0.334673554	0	74.47125244	62.39160156
0.451534688	0	75.69937134	62.31591797
0.541431844	0	76.92749786	62.24023438
0.624588013	0	78.15562439	62.83398438
0.754124224	0	79.38375092	64.63671875
0.80990541	0	80.3401413	65.84570313
0.816516578	0	81.11538696	66.87142181
0.823127747	0	81.890625	68.58203125
0.829738915	0	82.66586304	69.55696869
0.836350083	0	83.4411087	71.05273438
0.82662493	0	84.06189728	71.93164063
0.792395353	0	84.45101929	72.34993744
0.758165777	0	84.8401413	72.76822662
0.7239362	0	85.22926331	72.97929382
0.689706683	0	85.61839294	73.05221558
0.649267733	0	85.91699219	73.1251297
0.583991289	0	85.85351563	73.19804382
0.518714905	0	85.79003906	73.27096558
0.453438491	0	85.7265625	73.3438797
0.388162106	0	85.66308594	73.41679382
0.304815292	0	85.25809479	73.48971558
0.216950893	0	84.76771545	73.5626297
0.129086494	0	84.27734375	73.63554382
0.063529	0	83.78697205	73.70846558
0.012842768	0	83.29659271	73.7813797
-0.037843462	0	82.80622101	73.81025696
-0.088529691	0	82.3158493	73.80976868
-0.139215916	0	81.8254776	73.8092804
-0.189902157	0	81.33509827	73.80879211
-0.240588382	0	80.84472656	73.80830383
-0.291274607	0	80.35435486	73.80781555
-0.341960847	0	79.65556335	73.80732727
-0.392647058	0	78.81783295	73.80683899
-0.443333298	0	77.98010254	73.80635071
-0.5118469	0	77.1423645	73.80586243
-0.59224546	0	76.30463409	73.80537415
-0.644054413	0	75.46690369	73.80488586
-0.676803589	0	74.62917328	71.22070313
-0.716406941	0	73.73589325	70.71484375
-0.78342694	0	72.62044525	70.20898438
-0.806003571	0	71.85107422	66.76432037
-0.761915207	0	71.60083008	65.176651
-0.717826843	0	71.35058594	64.87120056
-0.67373848	0	71.1003418	64.56575775
-0.629650116	0	70.85009766	64.26030731
-0.585561752	0	70.59985352	64.06546021
-0.541473389	0	70.34960938	63.89825821
-0.506519616	0	70.25171661	63.73106003
-0.471565813	0	70.15382385	63.56386185
-0.43661201	0	70.05592346	63.39666367
-0.401658207	0	69.9580307	63.22946167
-0.366704434	0	69.86013794	63.08378601
-0.331750631	0	69.76224518	63.02420044
-0.296796858	0	69.66434479	62.96461105
-0.261843055	0	69.56645203	62.90502548
-0.183441162	0	70.10240173	62.84543991
-0.094177246	0	70.79680634	62.78585052
-0.00491333	0	71.49121094	62.72626495
0.084350586	0	72.18561554	62.66667938
0.173614502	0	72.88002014	62.60709
0.265981883	0	73.6548233	62.54750443
0.370763153	0	74.75121307	62.48791885
0.475544393	0	75.84760284	62.42832947
0.580325663	0	76.94399261	62.68334961
0.65656805	0	78.04038239	63.41027832
0.713784456	0	79.13677216	64.33016968
0.771000922	0	80.23316193	65.29829407
0.828217328	0	81.3295517	66.796875
0.819824219	0	81.90646362	68.43554688
0.795028687	0	82.35351563	69.31119537
0.770233154	0	82.80056763	70.1868515
0.745437622	0	83.247612	71.0625
0.72064209	0	83.694664	71.9381485
0.695846558	0	84.14170837	72.32709503
0.671051025	0	84.58876038	72.59436798
0.646255493	0	85.03580475	72.8616333
0.621459961	0	85.48285675	73.12890625
0.529485822	0	85.31206512	73.16943359
0.42071709	0	84.98681641	73.20996094
0.320278078	0	84.66156769	73.25048828
0.253157973	0	84.33631897	73.29101563
0.186037898	0	84.01107025	73.33154297
0.118917808	0	83.68582153	73.37207031
0.051797722	0	83.36056519	73.41259766
-0.015322368	0	82.87132263	73.453125
-0.082442455	0	82.27275085	73.49365234
-0.149562538	0	81.67417145	73.53417969
-0.202643991	0	81.07559967	73.57470703
-0.234667465	0	80.47702026	73.61523438
-0.26669094	0	79.87844849	73.48101807
-0.298714399	0	79.27986908	73.34680176
-0.334952205	0	78.6812973	73.21259308
-0.388047367	0	78.0827179	73.07837677
-0.441142499	0	77.48414612	72.94416046
-0.526743233	0	76.51841736	72.80994415
-0.661102295	0	75.00195313	72.67572784
-0.670878112	0	74.33138275	70.99414063
-0.68065387	0	73.66080475	69.92317963
-0.690429688	0	72.99023438	68.852211
-0.674653172	0	72.62837982	67.78125
-0.658876717	0	72.2665329	66.27455139
-0.643100202	0	71.90467834	65.52011871
-0.627323687	0	71.54283142	65.26718903
-0.611547172	0	71.18097687	65.01425934
-0.595770717	0	70.81912994	64.76132965
-0.579994202	0	70.45727539	64.41265869
-0.564217687	0	70.09542084	64.00015259
-0.548441231	0	69.73357391	63.58765793
-0.532664716	0	69.37171936	63.17515564
-0.516888201	0	69.00987244	62.76265717
-0.454021245	0	69.10855103	62.15192413
-0.379381686	0	69.32236481	61.5802536
-0.304742098	0	69.53618622	61.69342422
-0.230102539	0	69.75	61.80659866
-0.052475929	0	70.88563538	61.91976929
0.097160883	0	72.02127075	62.03294373
0.204813004	0	73.1568985	62.14611435
0.312465131	0	74.29253387	62.25928879
0.420117229	0	75.42816925	62.37245941
0.527769387	0	76.56380463	62.48563385
0.635421455	0	77.69943237	62.78261566
0.724205017	0	78.83506775	63.81484222
0.808271408	0	79.97070313	65.0162735
0.892337799	0	81.4341507	67.29219055
0.926665068	0	82.48287201	69.16113281
0.927832961	0	83.25511169	70.20117188
0.929000854	0	84.02734375	71.38671875
0.880351603	0	84.3452301	72.37766266
0.831702411	0	84.66311646	72.85085297
0.78305316	0	84.98101044	73.15904999
0.734403968	0	85.29889679	73.21975708
0.685754716	0	85.61678314	73.2804718
0.634109199	0	85.85839844	73.34117889
0.570478439	0	85.79492188	73.40188599
0.50684768	0	85.73144531	73.46260071
0.44321695	0	85.66796875	73.5233078
0.37958622	0	85.60449219	73.58401489
0.305822074	0	85.35488892	73.64472961
0.216857791	0	84.82610321	73.70543671
0.127893507	0	84.29730988	73.7661438
0.038929231	0	83.76851654	73.82685852
-0.050035045	0	83.23973083	73.86341095
-0.138999328	0	82.7109375	73.86373901
-0.216114208	0	82.18214417	73.86405945
-0.245831534	0	81.65335846	73.86438751
-0.275548846	0	81.12456512	73.86471558
-0.305266172	0	80.59577179	73.86503601
-0.334983498	0	80.06698608	73.86536407
-0.3860569	0	79.36890411	73.86569214
-0.451367706	0	78.55796814	73.86601257
-0.511552095	0	77.74703217	73.86634064
-0.551230788	0	76.93609619	73.8666687
-0.590909541	0	76.12515259	73.86698914
-0.666862488	0	75.12955475	73.1570282
-0.766998291	0	74.010849	70.09765625
-0.802902222	0	72.89214325	68.07983398
-0.838806152	0	71.7734375	66.55106354
-0.793179929	0	71.61312103	65.75585938
-0.747553647	0	71.45279694	65.4730072
-0.701927423	0	71.29248047	65.1901474
-0.6563012	0	71.132164	64.90729523
-0.610674977	0	70.9718399	64.62444305
-0.565048695	0	70.81152344	64.34159088
-0.527241409	0	70.65120697	64.05873108
-0.491388828	0	70.49088287	63.77587891
-0.455536246	0	70.33056641	63.49302292
-0.419683695	0	70.17024994	63.21017075
-0.383831114	0	70.00992584	62.92731476
-0.347978532	0	69.84960938	62.64446259
-0.312125981	0	69.68929291	62.67020416
-0.2762734	0	69.52896881	62.77310181
-0.188216403	0	70.0625	62.87599564
-0.065356448	0	71.05859375	62.97888947
0.05750351	0	72.0546875	63.08178329
0.180363461	0	73.05078125	63.18467712
0.303223431	0	74.046875	63.28757095
0.426083386	0	75.04296875	63.39046478
0.53055346	0	76.09514618	63.49335861
0.622763693	0	77.18470764	63.59625244
0.714973927	0	78.27427673	63.69914627
0.794289351	0	79.3638382	65.10546875
0.822025657	0	80.45340729	66.07917786
0.849761963	0	81.54296875	67.33443451
0.846725464	0	82.10829163	68.58969116
0.843688965	0	82.6736145	69.59960938
0.840652466	0	83.23892975	70.57920837
0.815533578	0	83.80425262	71.75868225
0.790414691	0	84.3695755	72.43125153
0.765295863	0	84.93489838	72.7658844
0.740176976	0	85.50021362	73.10051727
0.654240191	0	85.45582581	73.24349976
0.553098977	0	85.25901794	73.25871277
0.451957703	0	85.06220245	73.27391815
0.394170374	0	84.86538696	73.28912354
0.336383045	0	84.66857147	73.30433655
0.278595746	0	84.47175598	73.31954193
0.220808417	0	84.27494049	73.33475494
0.163021088	0	84.078125	73.34996033
0.072945356	0	83.48899841	73.36517334
-0.017130375	0	82.8998642	73.38037872
-0.107206106	0	82.31073761	73.39558411
-0.154727593	0	81.72160339	73.41079712
-0.191610515	0	81.13247681	73.35562134
-0.228493437	0	80.54334259	73.19486237
-0.265376359	0	79.954216	73.03410339
-0.308061868	0	79.36508179	72.87334442
-0.359451294	0	78.7759552	72.71259308
-0.41084072	0	78.18682098	72.55183411
-0.462230146	0	77.51636505	72.39107513
-0.513619542	0	76.79168701	72.23031616
-0.565008998	0	76.06700897	72.06956482
-0.594704211	0	75.34233856	71.90880585
-0.618975818	0	74.61766052	71.74804688
-0.643247485	0	73.89298248	70.03007507
-0.707267761	0	72.74511719	69.3914032
-0.756215334	0	71.71100616	66.44648743
-0.705123365	0	71.55509186	65.58246613
-0.654031396	0	71.39917755	65.30142975
-0.602939487	0	71.24326324	65.020401
-0.551847517	0	71.08734894	64.73936462
-0.500755548	0	70.93144226	64.52461243
-0.474531174	0	70.66259766	64.35403442
-0.485608101	0	70.22436523	64.18346405
-0.496685028	0	69.78613281	64.01289368
-0.507761955	0	69.34790039	63.84231949
-0.518838882	0	68.90966797	63.6717453
-0.463178098	0	68.9605484	62.59669495
-0.363025516	0	69.33750153	62.68955231
-0.262872934	0	69.71445465	62.78240967
-0.162720338	0	70.4240036	62.87526321
-0.062567748	0	71.35529327	62.96812057
0.037584838	0	72.28657532	63.06097794
0.137737423	0	73.21786499	63.1538353
0.23789002	0	74.14914703	63.24668884
0.338042617	0	75.08043671	63.3395462
0.438195199	0	76.01171875	63.43240356
0.525518537	0	76.94300079	63.52525711
0.604289114	0	77.87429047	63.61811447
0.683059692	0	79.03388977	64.37955475
0.76183027	0	80.2505722	65.56125641
0.840600848	0	81.46725464	66.59729767
0.881398797	0	82.43370819	69.2578125
0.865237951	0	83.02481842	69.74964142
0.849077106	0	83.61592102	70.24147797
0.83291626	0	84.20703125	71.70954132
0.778266311	0	84.40164948	72.45452118
0.723616362	0	84.59626007	72.65781403
0.668966413	0	84.7908783	72.72568512
0.614316523	0	84.98548889	72.79355621
0.559666574	0	85.18010712	72.86142731
0.505016625	0	85.25830078	72.9292984
0.450366676	0	85.16186523	72.99716949
0.395716727	0	85.06542969	73.06504059
0.341066808	0	84.96899414	73.13291168
0.286416858	0	84.87255859	73.20078278
0.209708676	0	84.43346405	73.26865387
0.118294992	0	83.76593781	73.33652496
0.026881311	0	83.09841156	73.40439606
-0.064532369	0	82.43088531	73.41681671
-0.155946061	0	81.76335907	73.41537476
-0.247359738	0	81.09583282	73.4139328
-0.305349231	0	80.55963898	73.41249084
-0.313202411	0	80.22044373	73.41105652
-0.321055591	0	79.88124847	73.40961456
-0.328908801	0	79.54206085	73.40817261
-0.336761981	0	79.2028656	73.40673065
-0.344615161	0	78.86367035	73.4052887
-0.386138916	0	78.31640625	73.40384674
-0.478168488	0	77.45703125	73.40240479
-0.547508538	0	76.59765625	73.40097046
-0.582814336	0	75.73828125	73.14794922
-0.618120134	0	74.87890625	72.727211
-0.653425932	0	74.01953125	70.33984375
-0.68873167	0	73.16015625	69.165802
-0.701612115	0	72.49196625	68.15067291
-0.680854499	0	72.11055756	67.77120209
-0.660096884	0	71.72914124	67.39173889
-0.639339328	0	71.34773254	66.08789063
-0.618581712	0	70.96631622	65.02734375
-0.597824097	0	70.58490753	64.745224
-0.593460679	0	70.20349121	64.46310425
-0.589097261	0	69.82208252	64.18099213
-0.584733844	0	69.4406662	63.83621597
-0.580370367	0	69.05925751	63.39746094
-0.576006949	0	68.67784119	62.9587059
-0.509221673	0	68.80698395	62.69131851
-0.426830977	0	69.06376648	62.53817368
-0.344440222	0	69.32054138	62.38503265
-0.214967996	0	69.93945313	62.23188782
-0.014873505	0	71.1015625	62.0787468
0.111890793	0	72.26367188	61.92560196
0.23865509	0	73.42578125	61.77246094
0.319129318	0	74.4256897	62.04443359
0.399603516	0	75.42559052	62.31640625
0.501951218	0	76.42549896	62.58837891
0.618881226	0	77.42539978	62.86035156
0.667433262	0	78.42530823	63.61858368
0.715985239	0	79.42520905	64.69970703
0.764537275	0	80.42511749	65.99609375
0.813089252	0	81.42501831	67.33119202
0.829448164	0	82.22711945	68.82115173
0.83775872	0	82.97977448	69.99882507
0.846069336	0	83.73242188	71.09843445
0.807299733	0	84.05594635	72.19804382
0.768530071	0	84.37947083	72.54725647
0.729760468	0	84.7029953	72.70885468
0.690990806	0	85.0265274	72.87046051
0.652221203	0	85.35005188	73.03206635
0.61345154	0	85.67357635	73.19367218
0.546779156	0	85.51953125	73.35527802
0.473131031	0	85.24609375	73.42529297
0.399482936	0	84.97265625	73.43424225
0.325834811	0	84.69921875	73.44319916
0.252186716	0	84.42578125	73.45214844
0.178538591	0	84.15234375	73.46109772
0.104890481	0	83.87890625	73.47005463
0.031242371	0	83.60546875	73.47900391
-0.083039023	0	82.67063141	73.48795319
-0.197320417	0	81.73579407	73.4969101
-0.254110545	0	81.13597107	73.50585938
-0.296527863	0	80.61988831	73.51480865
-0.33894518	0	80.10381317	73.52376556
-0.376944393	0	79.58773804	73.44966888
-0.397271305	0	79.0716629	73.32021332
-0.417598188	0	78.55558777	73.19075775
-0.437925071	0	78.03951263	73.06129456
-0.458251953	0	77.5234375	72.93183899
-0.527207792	0	76.74243927	72.80238342
-0.59616369	0	75.96144104	72.67292786
-0.625494838	0	75.18043518	72.54347229
-0.644919813	0	74.39943695	70.3416214
-0.664344788	0	73.61843872	69.87908173
-0.683769763	0	72.83744049	68.10318756
-0.703194737	0	72.05644226	67.18359375
-0.709541619	0	71.41828156	66.26399994
-0.663576007	0	71.35147095	63.95117188
-0.617610455	0	71.28466034	63.83311462
-0.571644843	0	71.21784973	63.71506119
-0.52567929	0	71.15103912	63.59700394
-0.479713678	0	71.08423615	63.4789505
-0.433748096	0	71.01742554	63.36089325
-0.387782514	0	70.95061493	63.24283981
-0.341816932	0	70.88380432	63.12478256
-0.29585132	0	70.81699371	63.00672913
-0.249885738	0	70.75018311	62.88867188
-0.203920156	0	70.68338013	62.96720505
-0.157954559	0	70.61656952	63.04573441
-0.087865978	0	71.07181549	63.12426758
-0.001695388	0	71.87509918	63.20280075
0.084475197	0	72.67838287	63.28133011
0.170645788	0	73.48167419	63.35986328
0.256816387	0	74.28495789	63.43839645
0.342986971	0	75.08824158	63.51692581
0.429157555	0	75.89152527	63.59545898
0.515328109	0	76.69480896	63.67399216
0.589795172	0	77.77503204	63.75252151
0.661336243	0	78.92447662	63.83105469
0.732877374	0	80.07392883	65.03819275
0.804418504	0	81.22338104	66.40364838
0.875959635	0	82.37283325	68.76367188
0.907918811	0	83.27508545	70.03710938
0.880505204	0	83.80654144	71.0703125
0.853091598	0	84.33798981	72.09765625
0.825677991	0	84.8694458	72.6800766
0.781057715	0	85.16757965	72.88124847
0.724966407	0	85.31015778	73.08242035
0.668875098	0	85.4527359	73.28359222
0.61278379	0	85.59531403	73.4847641
0.556692481	0	85.73789215	73.60930634
0.482128501	0	85.49977875	73.61891174
0.395249337	0	85.00786591	73.62851715
0.308370173	0	84.51596069	73.63811493
0.221491039	0	84.02404785	73.64772034
0.134611875	0	83.53214264	73.65732574
0.047732729	0	83.04023743	73.66692352
-0.039146423	0	82.54832458	73.67652893
-0.100927688	0	82.05641937	73.68613434
-0.162708953	0	81.56450653	73.69573212
-0.224490225	0	81.07260132	73.70533752
-0.268012822	0	80.58068848	73.71494293
-0.299362957	0	80.08878326	73.662323
-0.330713093	0	79.59687805	73.51636505
-0.362063229	0	79.10496521	73.3704071
-0.43945694	0	78.33874512	73.22444916
-0.547546387	0	77.38964844	73.07849121
-0.591370881	0	76.44055176	72.93254089
-0.635195434	0	75.49145508	72.78658295
-0.679019928	0	74.5423584	72.640625
-0.722844422	0	73.59326172	70.5707016
-0.7516675	0	72.77069092	68.91210938
-0.720484793	0	72.45422363	67.74372101
-0.689302087	0	72.13775635	66.57533264
-0.65811938	0	71.82128906	65.61064148
-0.626936674	0	71.50482178	65.46070862
-0.595753968	0	71.18835449	65.31077576
-0.564571261	0	70.87188721	65.1608429
-0.533388555	0	70.7012558	65.01091766
-0.502205849	0	70.56708527	64.8609848
-0.471023172	0	70.43291473	64.71105194
-0.439840466	0	70.2987442	64.36608887
-0.408657759	0	70.16457367	63.72857666
-0.377475053	0	70.03040314	63.09106445
-0.346292347	0	69.8962326	62.59947205
-0.31510964	0	69.76206207	62.69155884
-0.283926934	0	69.62788391	62.78364944
-0.20102483	0	70.1591568	62.87573624
-0.083643131	0	71.13404846	62.96782303
0.033738568	0	72.10894775	63.05991364
0.151120275	0	73.08383942	63.15200043
0.264540017	0	74.05873871	63.24409103
0.362111956	0	75.03363037	63.33617783
0.459683865	0	76.00852966	63.42826462
0.557255805	0	76.98342133	63.52035522
0.63847512	0	77.95986938	63.61244202
0.695165515	0	78.93863678	64.28710938
0.751855969	0	79.91740417	65.39375305
0.808546364	0	80.89617157	66.92988586
0.834633708	0	81.87493896	68.3274765
0.840319037	0	82.85370636	69.51725006
0.846004367	0	83.77070618	70.70703125
0.851689637	0	84.44062805	71.89681244
0.857374966	0	85.11054993	72.54023743
0.848507702	0	85.663414	73.04707336
0.781430244	0	85.74804688	73.18825531
0.714352727	0	85.83267975	73.23802948
0.647275209	0	85.91732025	73.28780365
0.580197692	0	86.00195313	73.33757782
0.513120174	0	85.73260498	73.38735199
0.446042717	0	85.46325684	73.43711853
0.378965199	0	85.19390106	73.4868927
0.311887681	0	84.92455292	73.53666687
0.244810194	0	84.65520477	73.58644104
0.177732691	0	84.38585663	73.63621521
0.110655189	0	84.11650848	73.68598938
0.043577686	0	83.84716034	73.73576355
-0.04006429	0	83.31090546	73.76673126
-0.148552984	0	82.37429047	73.76950073
-0.242647588	0	81.51339722	73.77226257
-0.279165894	0	80.95540619	73.77503204
-0.315684199	0	80.39740753	73.77780151
-0.352202535	0	79.83940887	73.78056335
-0.38872084	0	79.28141022	73.78333282
-0.425239146	0	78.72341919	73.78610229
-0.461757451	0	78.16542053	73.78886414
-0.498275757	0	77.60742188	73.79163361
-0.545139313	0	76.82492065	73.79440308
-0.592002869	0	76.04241943	73.79716492
-0.638866425	0	75.25991821	73.15625
-0.68572998	0	74.47741699	70.81575775
-0.724704981	0	73.69490814	69.65494537
-0.732125878	0	72.91240692	67.90000153
-0.739546716	0	72.1299057	66.57115173
-0.736770451	0	71.46383667	65.92796326
-0.693205774	0	71.2634964	65.59707642
-0.649641037	0	71.0631485	65.26618958
-0.6060763	0	70.86280823	64.9352951
-0.562511623	0	70.66246796	64.60440826
-0.518946886	0	70.46212006	64.27352142
-0.475382209	0	70.26177979	63.94263077
-0.431817502	0	70.16992188	63.61174393
-0.388252765	0	70.15039063	63.28085709
-0.344688058	0	70.13085938	62.94996643
-0.301123351	0	70.11132813	62.70885849
-0.257558644	0	70.09179688	62.49019241
-0.213993937	0	70.07226563	62.27152634
-0.17042923	0	70.05273438	62.05286026
-0.080653735	0	70.78446198	61.90302658
0.009121759	0	71.51618195	62.02851486
0.098897256	0	72.24790955	62.15400314
0.188672751	0	72.97962952	62.27949142
0.278448254	0	73.71135712	62.40497971
0.383893967	0	74.60470581	62.53046799
0.512845039	0	75.74050903	62.65595627
0.591990888	0	76.87630463	62.78144455
0.658685386	0	78.01210022	63.10958481
0.725379944	0	79.14789581	64.24832916
0.792074502	0	80.28369141	65.3870697
0.858769	0	81.419487	66.82118225
0.906108081	0	82.42842102	68.698349
0.876025379	0	82.92988586	69.7808609
0.845942676	0	83.43135071	70.33359528
0.815859973	0	83.93281555	71.59375
0.781277001	0	84.35894012	72.16015625
0.72869277	0	84.4837265	72.61631012
0.676108539	0	84.60850525	72.63143921
0.623524308	0	84.73329163	72.64656067
0.570940137	0	84.85807037	72.66168976
0.518355906	0	84.98285675	72.67681885
0.465771705	0	84.92271423	72.69194794
0.413187474	0	84.81633759	72.70707703
0.360603273	0	84.70996094	72.72220612
0.308019042	0	84.60358429	72.73733521
